nom_parfum,marque,nose,launch_year,rating_value,rating_count,main_accords,gender,longevity,sillage,price_feeling,top_notes,middle_notes,base_notes,url
Z Zegna Milan 40297.html,Ermenegildo Zegna,Trudi Loren,2016.0,4.14,168,"['woody', 'fruity', 'aromatic', 'sweet', 'soft spicy', 'powdery', 'warm spicy']",male,long lasting,average,good value,['Fig'],['Clary Sage'],['Sandalwood'],https://www.fragrantica.com/perfume/Ermenegildo-Zegna/Z-Zegna-Milan-40297.html
Z Zegna New York 40296.html,Ermenegildo Zegna,Trudi Loren,2016.0,3.91,44,"['herbal', 'patchouli', 'woody', 'aromatic', 'warm spicy', 'rum', 'fresh spicy', 'earthy', 'bitter', 'balsamic']",male,moderate,average,great value,['Rum'],['Artemisia'],['Patchouli'],https://www.fragrantica.com/perfume/Ermenegildo-Zegna/Z-Zegna-New-York-40296.html
Z Zegna Shanghai 40295.html,Ermenegildo Zegna,Trudi Loren,2016.0,3.74,39,"['woody', 'warm spicy', 'violet', 'powdery', 'aromatic', 'floral']",male,moderate,average,good value,['Cardamom'],['Violet'],['Guaiac Wood'],https://www.fragrantica.com/perfume/Ermenegildo-Zegna/Z-Zegna-Shanghai-40295.html
Zegna Colognia 6269.html,Ermenegildo Zegna,,2009.0,4.05,142,"['powdery', 'citrus', 'violet', 'aromatic', 'green', 'woody', 'iris', 'musky', 'warm spicy', 'fresh spicy']",male,moderate,average,ok,"['Neroli', 'Cardamom', 'Bergamot']","['Galbanum', 'Violet', 'Iris']","['Musk', 'Benzoin', 'Virginia Cedar']",https://www.fragrantica.com/perfume/Ermenegildo-Zegna/Zegna-Colognia-6269.html
Zegna Forte 9899.html,Ermenegildo Zegna,,2010.0,4.05,366,"['sweet', 'citrus', 'honey', 'amber', 'tobacco', 'warm spicy', 'woody', 'aromatic', 'vanilla', 'lavender']",male,long lasting,average,good value,"['Pink Pepper', 'Lemon', 'Citruses', 'Grapefruit', 'Ginger']","['Lavender', 'Tobacco', 'White Honey']","['Tonka Bean', 'Amber', 'Woodsy Notes']",https://www.fragrantica.com/perfume/Ermenegildo-Zegna/Zegna-Forte-9899.html
Zegna Intenso 947.html,Ermenegildo Zegna,Daniela Andrier,2007.0,4.2,735,"['aromatic', 'citrus', 'warm spicy', 'iris', 'woody', 'powdery', 'earthy', 'vanilla', 'sweet', 'musky']",male,moderate,average,good value,"['Lemon', 'Cardamom', 'Mandarin Orange', 'Pink Pepper']","['Cedar', 'Vetiver', 'Iris']","['Tonka Bean', 'Musk']",https://www.fragrantica.com/perfume/Ermenegildo-Zegna/Zegna-Intenso-947.html
Zegna Intenso Limited Edition 4792.html,Ermenegildo Zegna,,2008.0,4.41,66,"['woody', 'aromatic', 'warm spicy', 'citrus', 'powdery', 'iris', 'earthy', 'fruity', 'vanilla', 'sweet']",male,moderate,average,ok,[],[],[],https://www.fragrantica.com/perfume/Ermenegildo-Zegna/Zegna-Intenso-Limited-Edition-4792.html
Zegna Pour Homme 27526.html,Ermenegildo Zegna,Alain Muraour,1992.0,4.27,45,"['aromatic', 'woody', 'fresh spicy', 'herbal', 'warm spicy', 'soft spicy', 'powdery', 'mossy', 'leather', 'musky']",male,long lasting,average,ok,"['Bergamot', 'Artemisia', 'Lavender', 'Rosemary', 'Coriander', 'Anise']","['Geranium', 'Cinnamon', 'Cloves', 'Sage']","['Musk', 'Amber', 'Leather', 'Oakmoss', 'Cedar', 'Sandalwood']",https://www.fragrantica.com/perfume/Ermenegildo-Zegna/Zegna-Pour-Homme-27526.html
Acqua d Estate Essenza 2010 78888.html,Ermenegildo Zegna,,2010.0,5.0,1,"['aromatic', 'citrus', 'fresh spicy', 'herbal', 'green', 'musky', 'amber', 'warm spicy']",,,,,"['Grapefruit', 'Bergamot', 'Mint']","['Myrtle', 'Cardamom', 'Sage']","['Musk', 'Vetiver', 'Amber']",https://www.fragrantica.com/perfume/Ermenegildo-Zegna/Acqua-d-Estate-Essenza-2010-78888.html
Ambra 4810.html,Etro,,1989.0,4.11,614,"['amber', 'woody', 'balsamic', 'vanilla', 'aromatic', 'fresh spicy', 'sweet', 'powdery', 'citrus']",unisex,moderate,average,ok,"['Fir Resin', 'Rose', 'Geranium', 'Lemon', 'Bergamot', 'Coriander']","['Styrax', 'Labdanum', 'Patchouli']","['Vanilla', 'Musk', 'Opoponax', 'Amber']",https://www.fragrantica.com/perfume/Etro/Ambra-4810.html
Anice 1135.html,Etro,,2004.0,4.05,238,"['soft spicy', 'anis', 'powdery', 'fresh spicy', 'floral', 'aromatic', 'vanilla']",unisex,moderate,average,ok,"['Star Anise', 'Bergamot', 'Brazilian Rosewood']","['Fennel', 'Jasmine', 'Caraway', 'Iris']","['Vanilla', 'Musk', 'Amber']",https://www.fragrantica.com/perfume/Etro/Anice-1135.html
Benetroessere Raving 4000.html,Etro,,2001.0,3.74,136,"['warm spicy', 'cinnamon', 'powdery', 'amber', 'green', 'vanilla', 'woody', 'fruity', 'balsamic', 'aromatic']",unisex,long lasting,average,ok,"['Peach', 'Galbanum']","['Cinnamon', 'Ginger', 'Rose']","['Sandalwood', 'Vanilla', 'Amber']",https://www.fragrantica.com/perfume/Etro/Benetroessere-Raving-4000.html
Benetroessere Relent 4001.html,Etro,,2001.0,4.0,46,"['citrus', 'iris', 'powdery', 'amber', 'violet', 'earthy', 'vanilla', 'woody', 'musky', 'sweet']",,moderate,average,,"['Eucalyptus', 'Orange', 'Lemon']","['Orange Blossom', 'Rose', 'Iris']","['Citron', 'Vanilla', 'Musk', 'Amber']",https://www.fragrantica.com/perfume/Etro/Benetroessere-Relent-4001.html
Benetroessere Resort 4002.html,Etro,,2001.0,3.97,38,"['citrus', 'aromatic', 'green', 'fresh spicy', 'floral']",,long lasting,average,,"['Grapefruit', 'Clary Sage', 'Mint']","['Jasmine', 'Magnolia', 'Lily-of-the-Valley']","['Musk', 'Patchouli']",https://www.fragrantica.com/perfume/Etro/Benetroessere-Resort-4002.html
Etra 3144.html,Etro,,1999.0,4.06,"1,452","['warm spicy', 'woody', 'aromatic', 'powdery', 'rose', 'balsamic', 'vanilla', 'fresh spicy', 'soft spicy', 'sweet']",unisex,moderate,average,ok,"['Cardamom', 'Brazilian Rosewood', 'Coriander']","['Rose', 'Geranium', 'Cedar', 'Paprika', 'Jasmine', 'Sandalwood']","['Vanilla', 'Musk']",https://www.fragrantica.com/perfume/Etro/Etra-3144.html
Gomma 4811.html,Etro,Edouard Fléchier,1989.0,3.92,272,"['leather', 'herbal', 'animalic', 'aromatic', 'citrus', 'white floral', 'amber', 'smoky', 'fresh spicy', 'bitter']",unisex,moderate,average,ok,"['Lemon', 'Artemisia']","['Jasmine', 'Leather']",['Amber'],https://www.fragrantica.com/perfume/Etro/Gomma-4811.html
Greene Street 16557.html,Etro,,2012.0,4.08,326,"['amber', 'fresh spicy', 'warm spicy', 'balsamic', 'woody', 'aromatic', 'powdery']",unisex,moderate,average,ok,"['Basil', 'Nutmeg', 'Pink Pepper']","['Geranium', 'Violet', 'Incense']","['Sandalwood', 'Ambergris', 'Labdanum', 'Benzoin']",https://www.fragrantica.com/perfume/Etro/Greene-Street-16557.html
Heliotrope 4812.html,Etro,,1989.0,4.06,"1,495","['almond', 'vanilla', 'powdery', 'sweet', 'amber', 'nutty', 'fruity', 'floral', 'balsamic']",female,moderate,average,ok,"['Bergamot', 'Almond', 'Orange Blossom', 'Petitgrain']","['Rose', 'Heliotrope', 'Jasmine', 'Ylang-Ylang', 'Iris']","['Musk', 'Tonka Bean', 'Tolu Balsam', 'Peru Balsam', 'Vanilla']",https://www.fragrantica.com/perfume/Etro/Heliotrope-4812.html
Io Myself 31620.html,Etro,,2015.0,3.81,177,"['oud', 'rose', 'amber', 'woody', 'warm spicy', 'citrus', 'leather', 'fresh spicy', 'metallic', 'floral']",unisex,long lasting,strong,ok,"['Lemon', 'Bergamot', 'Mandarin Orange', 'Papyrus']","['Turkey Red Rose', 'Saffron', 'Cedar']","['Styrax', 'Labdanum', 'Agarwood (Oud)']",https://www.fragrantica.com/perfume/Etro/Io-Myself-31620.html
Jacquard 24031.html,Etro,Mathieu Nardin,2014.0,3.76,221,"['powdery', 'musky', 'woody', 'violet', 'iris', 'fresh spicy', 'aromatic', 'amber', 'earthy', 'yellow floral']",female,moderate,average,ok,"['Bergamot', 'Angelica', 'Black Pepper', 'elemi']","['Jasmine', 'Ylang-Ylang', 'Iris']","['Sandalwood', 'Musk', 'Vetiver', 'Violet']",https://www.fragrantica.com/perfume/Etro/Jacquard-24031.html
Lemon Sorbet 4813.html,Etro,,1989.0,3.58,287,"['citrus', 'aromatic', 'woody', 'fresh spicy', 'lavender', 'green']",unisex,moderate,intimate,ok,"['Orange', 'Lemon', 'Bergamot', 'Petitgrain']","['Lavender', 'Rosemary']","['Sandalwood', 'Vetiver']",https://www.fragrantica.com/perfume/Etro/Lemon-Sorbet-4813.html
Magot 3148.html,Etro,Jacques Flori,1989.0,3.74,258,"['warm spicy', 'powdery', 'woody', 'iris', 'lavender', 'citrus', 'musky', 'aromatic', 'earthy', 'patchouli']",unisex,long lasting,average,ok,"['Lemon', 'Bergamot', 'Rose', 'Iris']","['Lavender', 'Cloves']","['Vanilla', 'Musk', 'Patchouli', 'Cedar']",https://www.fragrantica.com/perfume/Etro/Magot-3148.html
ManRose 42939.html,Etro,Mathieu Nardin,2017.0,4.22,307,"['aromatic', 'fresh spicy', 'rose', 'warm spicy', 'citrus', 'woody', 'amber', 'herbal', 'balsamic', 'floral']",unisex,moderate,average,ok,"['Calabrian bergamot', 'Cardamom', 'Elemi resin', 'Sichuan Pepper']","['Geranium', 'Turkish Rose', 'Incense']","['Precious Woods', 'Musk', 'Amber', 'Leather', 'Vetiver', 'Patchouli']",https://www.fragrantica.com/perfume/Etro/ManRose-42939.html
Marquetry 31929.html,Etro,,2015.0,3.97,193,"['amber', 'balsamic', 'vanilla', 'aromatic', 'sweet', 'woody', 'lavender', 'green', 'powdery']",unisex,long lasting,average,ok,"['Peach', 'Lavender', 'Bergamot']","['Tonka Bean', 'Peru Balsam', 'Galbanum', 'Rose']","['Musk', 'Amber', 'Coumarin', 'Labdanum', 'Vanilla']",https://www.fragrantica.com/perfume/Etro/Marquetry-31929.html
Messe de Minuit 4348.html,Etro,,1994.0,4.12,"1,194","['amber', 'citrus', 'warm spicy', 'balsamic', 'sweet', 'aromatic', 'cinnamon', 'woody', 'smoky', 'patchouli']",unisex,moderate,average,ok,"['Orange', 'Lemon', 'Bergamot']","['Petitgrain', 'Cinnamon', 'Myrhh', 'Patchouli', 'Citron']","['Musk', 'Labdanum', 'Myrhh', 'Honey', 'Incense']",https://www.fragrantica.com/perfume/Etro/Messe-de-Minuit-4348.html
Musk 1134.html,Etro,,2004.0,3.88,582,"['woody', 'citrus', 'musky', 'powdery', 'aromatic', 'fresh spicy']",unisex,moderate,intimate,ok,"['Grapefruit', 'Verbena', 'Bergamot']","['Lily-of-the-Valley', 'Cedar', 'Guaiac Wood', 'White Rose', 'Sandalwood']","['Sandalwood', 'Musk']",https://www.fragrantica.com/perfume/Etro/Musk-1134.html
Musk Eau de Parfum 51420.html,Etro,,2018.0,3.99,110,"['woody', 'powdery', 'musky', 'citrus', 'aromatic', 'warm spicy']",unisex,moderate,intimate,ok,"['Grapefruit', 'Bergamot', 'Lemon Verbena']","['Guaiac Wood', 'Sandalwood', 'White Rose', 'Cedar']","['Sandalwood', 'Musk']",https://www.fragrantica.com/perfume/Etro/Musk-Eau-de-Parfum-51420.html
Nectar 94838.html,Etro,,2024.0,3.95,40,"['citrus', 'honey', 'sweet']",female,moderate,average,ok,[],[],[],https://www.fragrantica.com/perfume/Etro/Nectar-94838.html
New Tradition 4814.html,Etro,,2002.0,3.63,246,"['warm spicy', 'aromatic', 'fresh spicy', 'woody', 'floral', 'citrus', 'patchouli', 'earthy', 'lavender', 'rose']",unisex,moderate,average,ok,"['Lavender', 'Bergamot', 'Lemon']","['Rose', 'Geranium', 'Cloves', 'Ylang-Ylang', 'Carnation', 'Iris']","['Musk', 'Vetiver', 'Patchouli']",https://www.fragrantica.com/perfume/Etro/New-Tradition-4814.html
Paisley 12930.html,Etro,,2011.0,4.05,619,"['aromatic', 'warm spicy', 'soft spicy', 'woody', 'yellow floral', 'sweet', 'citrus', 'green', 'patchouli', 'fruity']",unisex,moderate,average,ok,"['Bergamot', 'Cardamom', 'Cassis']","['Ylang-Ylang', 'Pink Pepper', 'Jasmine Sambac']","['Ambergris', 'Indonesian Patchouli Leaf', 'Vanille']",https://www.fragrantica.com/perfume/Etro/Paisley-12930.html
Palais Jamais 3151.html,Etro,,1989.0,4.07,502,"['aromatic', 'woody', 'citrus', 'earthy', 'mossy', 'leather', 'herbal', 'smoky', 'green', 'white floral']",unisex,moderate,average,ok,"['Jasmine', 'Bergamot', 'Mandarin Orange', 'Petitgrain']","['Birch', 'Musk', 'Sage']","['Oakmoss', 'Vetiver']",https://www.fragrantica.com/perfume/Etro/Palais-Jamais-3151.html
Patchouly 4815.html,Etro,,1989.0,4.02,608,"['woody', 'patchouli', 'aromatic', 'fresh spicy', 'warm spicy', 'herbal', 'earthy', 'balsamic', 'powdery', 'amber']",unisex,moderate,average,ok,"['Orange', 'Bergamot', 'Artemisia']","['Geranium', 'Sandalwood', 'Rose']","['Musk', 'Amber', 'Mint', 'Patchouli', 'Vanilla', 'Cypress']",https://www.fragrantica.com/perfume/Etro/Patchouly-4815.html
Patchouly Eau de Parfum 42131.html,Etro,,2016.0,4.28,159,"['amber', 'woody', 'patchouli', 'warm spicy', 'balsamic', 'powdery', 'vanilla', 'earthy', 'sweet']",unisex,long lasting,strong,ok,"['Woody Notes', 'Citruses']","['Sandalwood', 'Patchouli']","['Amber', 'Tonka Bean', 'Labdanum', 'Tolu Balsam', 'Vanilla']",https://www.fragrantica.com/perfume/Etro/Patchouly-Eau-de-Parfum-42131.html
Pegaso 5656.html,Etro,,2009.0,3.94,414,"['citrus', 'fresh spicy', 'aromatic', 'woody', 'green', 'amber', 'iris', 'powdery', 'fresh', 'warm spicy']",unisex,moderate,average,ok,"['Neroli', 'Citron', 'Bergamot']","['Iris', 'Basil', 'Pepper']","['Labdanum', 'Benzoin', 'Cedar']",https://www.fragrantica.com/perfume/Etro/Pegaso-5656.html
Rajasthan 17515.html,Etro,,2013.0,3.94,639,"['musky', 'amber', 'powdery', 'rose', 'sweet', 'yellow floral', 'soft spicy', 'floral', 'citrus', 'aromatic']",female,moderate,average,ok,"['Portulaca or Pigweed', 'Lemon', 'Pink Pepper']","['Damask Rose', 'Mimosa', 'Cassia', 'Black locust']","['Labdanum', 'White Musk', 'Amber']",https://www.fragrantica.com/perfume/Etro/Rajasthan-17515.html
Raving 75516.html,Etro,,,3.79,19,"['warm spicy', 'amber', 'cinnamon', 'rose']",unisex,moderate,average,,[],[],[],https://www.fragrantica.com/perfume/Etro/Raving-75516.html
Relent 8143.html,Etro,,2010.0,3.37,52,"['citrus', 'powdery', 'musky', 'vanilla', 'sweet', 'white floral', 'iris', 'woody']",,weak,enormous,,"['Eucalyptus', 'Orange', 'Lime', 'Amalfi Lemon']","['Tincture of Rose', 'African Orange Flower', 'Iris']","['Musk', 'Vanille', 'Amber']",https://www.fragrantica.com/perfume/Etro/Relent-8143.html
Royal Pavillon 3152.html,Etro,,1989.0,3.74,294,"['yellow floral', 'woody', 'powdery', 'floral', 'white floral', 'sweet', 'musky', 'animalic', 'leather', 'earthy']",female,moderate,average,ok,"['Rose', 'Violet', 'Mimosa', 'Jasmine', 'Ylang-Ylang']","['Sandalwood', 'Oakmoss', 'Vetyver']","['Castoreum', 'Civetta']",https://www.fragrantica.com/perfume/Etro/Royal-Pavillon-3152.html
Sandalo 4816.html,Etro,,1989.0,3.99,361,"['woody', 'powdery', 'warm spicy', 'aromatic', 'amber', 'fresh spicy', 'patchouli', 'balsamic', 'citrus', 'musky']",unisex,moderate,average,ok,"['Lemon', 'Bitter Orange', 'Rose']","['Geranium', 'Sandalwood', 'Rose']","['Musk', 'Amber', 'Patchouli', 'Vanilla', 'Cypress']",https://www.fragrantica.com/perfume/Etro/Sandalo-4816.html
Shaal Nur 3476.html,Etro,,1997.0,4.11,661,"['aromatic', 'woody', 'citrus', 'fresh spicy', 'amber', 'balsamic', 'earthy']",unisex,moderate,average,ok,"['Lemon', 'Bergamot', 'Brazilian Rosewood', 'Coriander', 'Grapefruit', 'Mandarin Orange']","['Petitgrain', 'Rose', 'Tarragon', 'Thyme', 'Rosemary', 'Karo Karounde']","['Musk', 'Opoponax', 'Cedar', 'Vetiver', 'Patchouli', 'Nutmeg', 'Incense']",https://www.fragrantica.com/perfume/Etro/Shaal-Nur-3476.html
Shantung 37342.html,Etro,Mathieu Nardin,2016.0,4.06,328,"['rose', 'fresh', 'floral', 'fruity', 'woody', 'aromatic', 'musky', 'green', 'amber', 'citrus']",female,moderate,average,ok,"['Mandarin Orange', 'Litchi', 'Cassis']","['Peony', 'Incense', 'Rose']","['Cashmere Wood', 'Musk', 'Cedar']",https://www.fragrantica.com/perfume/Etro/Shantung-37342.html
Udaipur 49248.html,Etro,Mathieu Nardin,2018.0,4.17,272,"['white floral', 'floral', 'musky', 'woody', 'patchouli', 'citrus', 'warm spicy', 'balsamic']",unisex,moderate,average,ok,"['Magnolia', 'Bergamot', 'Pink Pepper']","['Gardenia', 'Lotus', 'Jasmine Sambac']","['Cashmere Wood', 'Musk', 'Patchouli']",https://www.fragrantica.com/perfume/Etro/Udaipur-49248.html
Vetiver 4817.html,Etro,,1989.0,4.13,432,"['aromatic', 'woody', 'earthy', 'tobacco', 'fresh spicy', 'herbal']",male,moderate,average,ok,"['Artemisia', 'Bergamot', 'Clary Sage', 'Petitgrain']","['Cypress', 'Vetiver', 'Cedar']","['Musk', 'Tobacco', 'Amber']",https://www.fragrantica.com/perfume/Etro/Vetiver-4817.html
Via Verri 81585.html,Etro,,2010.0,3.83,64,"['citrus', 'powdery', 'fresh spicy', 'musky', 'iris', 'warm spicy', 'woody', 'earthy', 'aromatic', 'violet']",unisex,moderate,average,ok,"['Jasmine', 'Bergamot', 'White Pepper']","['Cardamom', 'Rose', 'Iris']","['Musk', 'Cypriol Oil or Nagarmotha', 'Amber']",https://www.fragrantica.com/perfume/Etro/Via-Verri-81585.html
Via Verri Vintage Limited Edition 4884.html,Etro,,2008.0,4.07,224,"['aromatic', 'fresh spicy', 'warm spicy', 'woody', 'citrus', 'powdery', 'musky', 'rose', 'iris', 'floral']",unisex,moderate,average,ok,"['Jasmine', 'Bergamot', 'White Pepper']","['Iris', 'Cardamom', 'Rose']","['Cypress', 'Musk', 'Amber']",https://www.fragrantica.com/perfume/Etro/Via-Verri-Vintage-Limited-Edition-4884.html
Vicolo Fiori 3153.html,Etro,,1996.0,3.92,612,"['floral', 'aquatic', 'powdery', 'fresh', 'musky', 'fruity', 'ozonic', 'sweet', 'woody']",female,moderate,average,ok,"['Bellflower', 'Mandarin Orange']","['Cyclamen', 'Melon', 'Water Lily', 'Rose Hip', 'Lotus', 'White Peach', 'Ylang-Ylang']","['Musk', 'Amber', 'Sandalwood', 'Vanilla', 'Iris']",https://www.fragrantica.com/perfume/Etro/Vicolo-Fiori-3153.html
Vicolo Fiori Eau De Parfum 12525.html,Etro,,2011.0,4.12,249,"['floral', 'aquatic', 'citrus', 'powdery', 'fresh', 'musky', 'sweet', 'fruity', 'yellow floral']",female,long lasting,average,overpriced,['Tangerine'],"['Cyclamen', 'Water Lily', 'Rose Hip', 'Lotus', 'Ylang-Ylang']","['Vanille', 'Musk', 'Amber', 'Iris']",https://www.fragrantica.com/perfume/Etro/Vicolo-Fiori-Eau-De-Parfum-12525.html
White Magnolia 66647.html,Etro,Olivier Cresp,2021.0,3.64,128,"['citrus', 'floral', 'woody', 'musky', 'powdery', 'fresh spicy']",female,moderate,average,ok,"['Citruses', 'Bergamot', 'Amber', 'Cedar']","['Hellebore flower', 'Magnolia']","['Musk', 'White Woods']",https://www.fragrantica.com/perfume/Etro/White-Magnolia-66647.html
Dianthus 1133.html,Etro,,2006.0,4.01,400,"['warm spicy', 'floral', 'aromatic', 'fresh spicy', 'rose', 'musky']",female,moderate,average,ok,"['Orange', 'Lemon', 'Rose', 'Bourbon Geranium']","['Pink Pepper', 'Ginger', 'Carnation', 'Cloves']","['Atlas Cedar', 'Vanilla', 'Musk']",https://www.fragrantica.com/perfume/Etro/Dianthus-1133.html
Mahogany 24746.html,Etro,,2004.0,3.94,35,"['woody', 'fresh spicy', 'aromatic', 'warm spicy', 'herbal', 'powdery', 'musky']",,moderate,average,,"['Bergamot', 'Marjoram']","['Cumin', 'Cypress', 'Cloves', 'Pepper']","['Musk', 'Amber', 'Mahogany', 'Vetiver', 'Sandalwood', 'Vanilla']",https://www.fragrantica.com/perfume/Etro/Mahogany-24746.html
Ambre Romain 68659.html,Fendi,Olivia Giacobetti,2018.0,4.67,3,"['leather', 'powdery', 'iris', 'musky', 'earthy', 'patchouli', 'woody']",,,,,[],[],[],https://www.fragrantica.com/perfume/Fendi/Ambre-Romain-68659.html
Asja Fendi 1305.html,Fendi,Jean Guichard,1992.0,4.27,480,"['warm spicy', 'floral', 'sweet', 'powdery', 'amber', 'fruity', 'cinnamon', 'honey', 'fresh spicy', 'woody']",unisex,long lasting,strong,ok,"['Lemon', 'Bergamot', 'Apricot', 'Peach', 'Raspberry']","['Orchid', 'Lily-of-the-Valley', 'Orris Root', 'Cinnamon', 'Mimosa', 'Egyptian Jasmine', 'Bulgarian Rose', 'Honey', 'Ylang-Ylang', 'Nutmeg', 'Carnation']","['Musk', 'Amber', 'Styrax', 'Cedar', 'Benzoin', 'Sandalwood', 'Vanilla']",https://www.fragrantica.com/perfume/Fendi/Asja-Fendi-1305.html
Celebration 199.html,Fendi,,2004.0,3.76,55,"['woody', 'citrus', 'sweet', 'fruity', 'powdery', 'cherry', 'musky', 'rose', 'amber', 'white floral']",female,long lasting,average,,"['Cherry', 'Orange', 'Mandarin Orange', 'Pink Pepper']","['Blueberry', 'Jasmine', 'Rose']","['Sandalwood', 'Musk', 'Amber', 'Cedar']",https://www.fragrantica.com/perfume/Fendi/Celebration-199.html
Fantasia Fendi 1306.html,Fendi,,1996.0,4.22,293,"['vanilla', 'powdery', 'floral', 'woody', 'sweet', 'fresh spicy', 'fruity', 'green', 'rose', 'white floral']",female,moderate,average,ok,"['Apricot', 'Hiacynth', 'Bergamot', 'Aldehydes']","['Jasmine', 'Orchid', 'Lily-of-the-Valley', 'Rose']","['Tonka Bean', 'Sandalwood', 'Vanilla', 'Oakmoss']",https://www.fragrantica.com/perfume/Fendi/Fantasia-Fendi-1306.html
Fendi 200.html,Fendi,Firmenich,1985.0,4.25,"1,476","['woody', 'warm spicy', 'aromatic', 'citrus', 'floral', 'powdery', 'fresh spicy', 'rose', 'mossy', 'earthy']",female,eternal,strong,ok,"['Lemon', 'Bergamot', 'Cardamom', 'Brazilian Rosewood', 'Aldehydes', 'Coriander', 'Mandarin Orange']","['Lily-of-the-Valley', 'Rose', 'Geranium', 'Jasmine', 'Ylang-Ylang', 'Cypress', 'Carnation']","['Musk', 'Amber', 'Spices', 'Leather', 'Tonka Bean', 'Oakmoss', 'Cedar', 'Patchouli', 'Sandalwood', 'Vanilla']",https://www.fragrantica.com/perfume/Fendi/Fendi-200.html
Fendi 2004 4265.html,Fendi,,2004.0,3.93,111,"['white floral', 'powdery', 'citrus', 'vanilla', 'amber', 'woody', 'iris', 'floral', 'sweet', 'animalic']",female,long lasting,average,,"['Freesia', 'Tunisian Neroli', 'Sicilian Mandarin']","['Gardenia', 'Tiare Flower', 'Iris']","['Sandalwood', 'Vanilla', 'Amber']",https://www.fragrantica.com/perfume/Fendi/Fendi-2004-4265.html
Fendi for Men 202.html,Fendi,,2004.0,4.11,44,"['powdery', 'musky', 'amber', 'fresh spicy', 'citrus', 'violet', 'woody', 'green', 'earthy', 'leather']",,moderate,average,,"['Lime', 'Angelica', 'White Pepper']","['Violet Root', 'Jasmine', 'Green Tea', 'Patchouli']","['Oakmoss', 'Suede', 'Amber']",https://www.fragrantica.com/perfume/Fendi/Fendi-for-Men-202.html
Fendi Theorema 196.html,Fendi,Christine Nagel,1998.0,4.33,"1,803","['warm spicy', 'woody', 'fresh spicy', 'amber', 'cinnamon', 'floral', 'citrus', 'aromatic']",female,moderate,average,ok,"['Lemon', 'Cardamom', 'Brazilian Rosewood', 'Orange Blossom', 'Rose Hip', 'Pepper', 'Jasmine', 'Nutmeg']","['Spices', 'Rose', 'Cinnamon', 'Ylang-Ylang', 'Carnation', 'Osmanthus']","['Siam Benzoin', 'Amber', 'Guaiac Wood', 'Patchouli', 'Sandalwood']",https://www.fragrantica.com/perfume/Fendi/Fendi-Theorema-196.html
